ID,account_type,gender,age,Income,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction
19420,current,M,223,MEDIUM,162.4,3,945,1,10
18613,saving,M,42,MEDIUM,2.2,7,445,0,8
9686,saving,M,66,LOW,18.4,3,274,1,17
3725,current,M,63,MEDIUM,43,10,737,1,19
10666,current,M,34,MEDIUM,8.4,3,247,1,15
10067,current,M,50,LOW,24,2,799,0,4
13806,saving,M,30,HIGH,3,8,969,1,13
991,current,M,46,MEDIUM,23.4,7,802,1,17
5924,current,M,60,MEDIUM,20,9,249,0,17
13484,current,F,47,MEDIUM,16.2,1,966,0,6
19369,saving,M,40,LOW,20,10,245,1,6
548,current,M,53,LOW,3.3,1,700,0,9
17563,current,M,49,MEDIUM,14.5,6,858,0,18
9745,saving,F,27,LOW,1.4,5,883,0,15
17525,current,F,33,MEDIUM,7.8,1,955,0,2
18792,current,F,55,MEDIUM,24.5,3,855,1,2
14622,current,M,37,LOW,6.8,2,802,0,14
18551,current,M,50,LOW,15,10,269,1,8
18781,current,M,42,MEDIUM,11,2,269,0,16
8542,current,M,35,MEDIUM,1.5,4,505,1,14
1380,current,M,33,LOW,6.5,7,249,1,8
4592,saving,M,69,MEDIUM,49,10,628,0,15
11711,current,M,33,MEDIUM,10.4,5,805,1,15
6009,saving,M,37,MEDIUM,10.2,7,424,1,11
17452,current,M,62,MEDIUM,29.4,7,708,1,15
16736,saving,M,62,MEDIUM,37.8,10,243,0,5
10909,current,F,53,MEDIUM,29.7,2,855,1,9
5619,current,M,118,MEDIUM,58.8,6,485,1,7
17902,saving,F,62,MEDIUM,4.2,6,698,1,6
14539,current,M,37,MEDIUM,15.3,8,523,0,18
13588,current,M,35,MEDIUM,7.5,5,743,0,15
17094,current,M,29,MEDIUM,9,1,324,0,17
10013,current,M,118,MEDIUM,88.2,5,355,1,16
2560,current,M,34,MEDIUM,12.6,10,908,1,17
6614,current,M,47,MEDIUM,24.3,9,506,0,4
19137,current,M,60,MEDIUM,24,2,858,0,19
5293,current,M,27,MEDIUM,4.2,3,887,1,9
3390,saving,M,33,MEDIUM,11.7,3,743,1,17
13635,current,M,54,MEDIUM,20.4,2,447,1,18
2366,saving,M,35,LOW,10.5,4,535,1,20
19253,current,M,34,LOW,1.4,3,743,1,5
18610,current,F,49,MEDIUM,5.8,10,464,1,4
7563,current,M,29,MEDIUM,0.9,3,658,1,6
19748,current,M,219,MEDIUM,19.9,3,921,1,9
19078,current,M,66,MEDIUM,23,7,606,1,2
12681,current,M,37,LOW,10.2,10,883,1,8
10135,current,F,32,MEDIUM,1.2,6,922,0,4
14419,current,M,27,MEDIUM,5.6,7,809,0,7
5243,saving,F,66,LOW,23,8,713,1,13
17549,current,M,33,MEDIUM,13,3,623,1,19
7518,current,M,47,MEDIUM,21.6,7,595,0,4
6198,current,M,66,LOW,46,1,743,0,6
8260,current,M,62,MEDIUM,8.4,3,799,1,3
12826,current,M,31,MEDIUM,2.2,9,503,0,15
7597,current,M,33,HIGH,13,9,535,1,7
11054,current,M,44,LOW,7.2,6,685,1,19
16270,current,M,53,MEDIUM,16.5,4,753,1,11
8285,current,M,47,LOW,10.8,3,799,0,4
9185,current,F,30,MEDIUM,7,5,799,1,4
5128,current,F,46,MEDIUM,20.8,1,623,1,9
14783,saving,M,31,MEDIUM,5.5,9,805,0,11
14540,current,F,47,LOW,24.3,9,454,1,18
12559,current,M,60,MEDIUM,28,9,454,1,14
7847,current,M,53,MEDIUM,29.7,2,537,1,7
8353,current,F,47,MEDIUM,21.6,5,802,1,8
6988,current,F,53,HIGH,33,9,314,1,13
844,current,F,47,MEDIUM,16.2,6,516,1,8
14709,current,M,40,LOW,2,7,801,1,18
8533,current,M,33,MEDIUM,7.8,10,538,1,8
4683,current,M,46,MEDIUM,5.2,3,633,0,12
15749,current,M,60,MEDIUM,4,10,743,0,12
14924,saving,M,66,MEDIUM,27.6,8,274,1,2
1911,current,M,69,MEDIUM,29.4,5,922,0,3
7295,current,M,42,MEDIUM,17.6,1,809,0,16
19673,current,M,34,MEDIUM,7,5,700,1,8
17631,current,F,30,MEDIUM,3,1,683,0,13
11265,current,M,27,MEDIUM,0.7,6,385,1,13
13245,current,M,31,MEDIUM,7.7,10,354,1,5
6662,current,M,37,MEDIUM,6.8,7,314,1,17
5589,current,M,30,MEDIUM,6,8,700,0,12
328,current,M,30,MEDIUM,7,10,372,0,6
11539,current,M,32,HIGH,4.8,9,708,1,4
872,current,M,66,MEDIUM,4.6,3,771,1,3
7503,current,M,35,LOW,12,4,882,1,11
743,current,M,42,MEDIUM,11,7,914,1,2
12870,saving,M,28,LOW,3.2,9,805,1,18
2913,current,M,42,MEDIUM,11,10,655,1,19
3953,current,M,40,HIGH,20,8,957,0,17
32,current,M,223,MEDIUM,20.3,3,249,1,19
14581,current,M,219,MEDIUM,99.5,10,859,1,12
3627,current,M,47,MEDIUM,16.2,6,957,1,16
3895,current,M,33,MEDIUM,9.1,5,812,1,8
4081,current,M,63,LOW,38.7,8,748,0,9
8619,saving,M,37,MEDIUM,10.2,6,683,1,4
16071,current,M,44,MEDIUM,21.6,2,889,0,12
11547,current,M,53,MEDIUM,16.5,8,574,1,8
9563,current,F,38,LOW,3.6,6,658,0,6
2127,saving,M,42,MEDIUM,15.4,8,801,0,7
19529,saving,M,34,MEDIUM,5.6,6,623,1,2
2716,current,M,47,MEDIUM,21.6,3,911,0,9
1008,current,M,29,HIGH,5.4,8,683,1,2
13883,current,M,60,MEDIUM,32,6,700,0,16
9897,saving,M,62,MEDIUM,12.6,6,366,0,10
8487,current,M,30,MEDIUM,7,7,574,0,19
13790,current,M,35,LOW,7.5,9,258,1,12
5935,current,M,31,MEDIUM,4.4,7,643,1,7
18173,current,M,66,MEDIUM,18.4,9,911,0,7
15882,current,F,30,LOW,4,3,708,1,10
3313,current,F,34,MEDIUM,14,8,623,1,20
3412,current,M,40,LOW,20,6,708,0,3
1634,current,M,222,MEDIUM,80.8,10,505,1,11
17071,current,M,30,HIGH,1,1,860,1,3
10058,current,M,47,MEDIUM,13.5,7,928,1,2
14237,current,M,37,MEDIUM,1.7,10,269,1,2
484,current,M,46,MEDIUM,10.4,1,296,1,18
18288,current,M,220,MEDIUM,120,2,686,1,11
19132,current,M,46,MEDIUM,5.2,6,700,1,17
16996,current,M,40,MEDIUM,10,7,366,0,18
14715,current,M,32,MEDIUM,7.2,2,558,1,20
11651,saving,M,219,MEDIUM,19.9,6,408,1,8
8874,current,F,37,MEDIUM,10.2,8,683,1,12
9092,current,M,28,MEDIUM,2.4,8,656,1,5
9016,current,M,28,MEDIUM,4.8,10,710,0,10
5235,current,F,47,MEDIUM,16.2,4,748,1,3
13376,current,M,28,MEDIUM,4.8,5,269,1,20
11739,current,F,49,MEDIUM,20.3,6,748,1,11
14002,current,F,58,MEDIUM,7.6,9,860,1,4
13897,current,M,53,MEDIUM,6.6,9,486,1,19
11317,current,M,35,LOW,4.5,6,812,1,9
1816,current,F,50,MEDIUM,18,3,536,1,3
5141,saving,F,55,LOW,10.5,3,748,0,4
16884,current,M,53,MEDIUM,6.6,1,867,1,5
16152,saving,M,39,MEDIUM,9.5,8,485,1,5
8361,current,M,33,MEDIUM,13,10,882,0,19
3822,current,M,49,MEDIUM,8.7,1,485,0,17
3214,current,M,222,MEDIUM,202,7,254,1,10
14468,current,M,63,MEDIUM,38.7,2,485,1,2
2060,current,M,67,LOW,14.1,2,394,1,12
17618,current,M,55,LOW,35,10,737,1,4
9036,saving,M,35,MEDIUM,15,3,536,1,7
11205,current,F,33,HIGH,1.3,4,708,1,18
15314,current,M,46,HIGH,7.8,2,233,1,9
9224,saving,M,32,HIGH,1.2,9,927,0,17
2988,current,M,37,LOW,6.8,4,468,0,6
19066,current,M,47,MEDIUM,2.7,9,710,1,9
11188,current,F,32,HIGH,12,8,908,0,6
9569,current,M,47,MEDIUM,24.3,7,588,1,9
9783,saving,M,32,MEDIUM,8.4,1,867,0,12
5102,current,F,29,MEDIUM,4.5,6,486,1,13
19994,saving,M,37,MEDIUM,5.1,8,355,0,12
18973,current,M,33,MEDIUM,9.1,10,867,1,11
10252,current,M,35,MEDIUM,4.5,4,254,0,13
15418,current,M,29,LOW,1.8,1,656,1,7
17287,current,M,60,LOW,28,2,626,1,5
2596,current,F,33,LOW,1.3,7,355,0,15
18347,current,M,28,HIGH,1.6,3,485,1,14
16260,current,M,33,MEDIUM,13,5,254,1,5
9883,saving,M,62,LOW,42,7,324,0,20
10874,current,F,27,MEDIUM,3.5,9,506,1,11
10069,saving,M,28,MEDIUM,8,5,683,1,6
1293,current,M,44,MEDIUM,7.2,3,488,1,5
11591,current,M,36,MEDIUM,12.8,6,748,1,11
19804,current,F,37,MEDIUM,1.7,8,454,0,19
5131,current,M,53,LOW,33,10,505,1,11
350,current,M,62,MEDIUM,12.6,9,631,1,20
432,current,F,67,LOW,9.4,4,623,1,9
19985,saving,M,29,MEDIUM,5.4,7,503,0,13
14632,current,M,37,MEDIUM,17,2,766,1,19
8703,current,M,34,HIGH,8.4,2,454,1,14
9733,current,M,53,MEDIUM,3.3,7,486,1,5
2199,current,M,40,MEDIUM,2,5,713,1,7
8994,current,M,27,MEDIUM,4.9,2,818,0,13
9726,current,M,56,MEDIUM,28.8,5,539,1,12
11562,current,M,63,MEDIUM,43,4,812,1,19
8604,current,F,58,MEDIUM,11.4,10,653,0,10
9530,current,M,44,MEDIUM,9.6,10,537,1,4
7585,current,M,32,LOW,3.6,9,748,1,20
14893,current,M,60,MEDIUM,20,6,259,1,6
14616,current,M,27,MEDIUM,2.1,4,653,1,11
16109,current,M,37,MEDIUM,8.5,4,299,1,6
6127,saving,M,27,MEDIUM,4.2,7,968,0,19
14811,current,M,37,HIGH,15.3,8,631,0,13
8074,current,M,53,LOW,19.8,4,801,0,20
3735,current,M,35,MEDIUM,13.5,7,766,1,14
9239,current,M,62,LOW,16.8,8,583,1,18
9643,current,M,118,MEDIUM,39.2,8,860,1,15
14533,current,M,32,MEDIUM,9.6,8,922,1,11
5447,current,M,37,LOW,5.1,6,883,1,14
1030,current,M,34,LOW,7,1,866,0,12
4274,current,M,53,LOW,33,5,488,1,19
2139,current,M,54,LOW,20.4,5,836,0,16
15108,current,M,61,MEDIUM,16.4,1,698,0,9
1598,saving,M,33,MEDIUM,9.1,10,753,1,11
7753,saving,M,38,MEDIUM,9,7,638,1,17
15007,current,M,54,MEDIUM,6.8,10,254,1,7
3790,saving,F,27,MEDIUM,0.7,3,614,0,14
13670,current,M,46,LOW,15.6,9,802,1,16
5700,current,M,42,LOW,11,3,575,1,11
1615,saving,M,30,LOW,6,6,466,1,5
5292,current,M,219,MEDIUM,119.4,1,523,0,3
6651,current,M,47,LOW,10.8,2,858,0,6
2826,current,M,29,MEDIUM,8.1,3,737,1,5
15349,current,F,66,MEDIUM,32.2,3,249,1,6
1417,current,M,47,MEDIUM,8.1,10,866,1,19
19918,saving,M,118,MEDIUM,29.4,10,809,1,20
6610,current,F,30,LOW,9,10,966,1,15
5385,current,M,60,MEDIUM,32,7,516,0,11
10624,current,M,37,LOW,15.3,10,466,1,16
15733,current,M,32,LOW,6,3,249,0,17
2459,current,M,30,LOW,1,6,508,1,7
2176,current,M,50,MEDIUM,24,3,866,0,11
12069,current,M,39,MEDIUM,7.6,7,394,1,15
12165,current,M,35,MEDIUM,7.5,10,355,1,20
1561,current,F,37,MEDIUM,6.8,6,698,1,20
2197,saving,F,60,LOW,12,1,620,1,18
14586,saving,M,29,LOW,3.6,8,516,1,18
15556,current,M,62,MEDIUM,33.6,2,911,1,8
18565,current,M,47,LOW,24.3,1,886,1,5
12899,saving,M,34,LOW,11.2,5,369,1,16
17208,saving,F,30,MEDIUM,7,7,883,1,16
9547,current,M,34,MEDIUM,14,3,966,1,14
14868,current,M,28,MEDIUM,0.8,10,626,1,18
19483,saving,M,33,MEDIUM,13,3,683,1,19
11986,current,M,33,HIGH,7.8,5,805,1,12
12840,current,M,37,LOW,5.1,9,700,1,8
10487,current,M,55,LOW,31.5,5,700,0,19
17834,current,M,62,LOW,4.2,1,354,1,9
1373,current,M,66,MEDIUM,4.6,1,558,1,10
1622,current,M,60,MEDIUM,16,8,538,1,8
18745,current,M,33,HIGH,11.7,10,626,0,8
11758,current,M,30,HIGH,3,4,640,1,19
3282,current,M,37,MEDIUM,13.6,1,748,1,12
11080,current,M,37,MEDIUM,1.7,6,394,1,18
8405,current,M,53,MEDIUM,19.8,3,966,1,5
16940,saving,M,37,MEDIUM,10.2,3,270,1,8
16985,saving,M,33,MEDIUM,6.5,2,799,1,9
8842,current,M,66,HIGH,27.6,7,863,0,2
15105,current,M,27,MEDIUM,6.3,7,746,1,3
14150,current,M,66,MEDIUM,41.4,3,928,1,5
8628,current,M,31,HIGH,6.6,8,386,1,5
15017,current,M,55,MEDIUM,3.5,2,594,0,3
10243,current,M,118,MEDIUM,88.2,7,809,1,12
8376,saving,M,33,MEDIUM,2.6,3,814,1,7
4466,saving,M,54,MEDIUM,10.2,10,860,1,11
12986,current,M,32,MEDIUM,9.6,4,658,0,8
12249,current,M,46,MEDIUM,15.6,3,268,1,17
10063,current,F,33,LOW,3.9,8,698,1,12
16201,current,M,35,MEDIUM,7.5,10,683,1,12
2431,current,M,222,MEDIUM,161.6,1,911,0,2
13794,saving,F,29,MEDIUM,3.6,3,737,1,9
11757,current,M,62,LOW,42,4,799,1,4
8400,saving,F,33,LOW,13,1,653,1,17
10786,current,M,33,MEDIUM,7.8,5,647,0,6
19532,current,M,42,MEDIUM,22,6,445,1,3
12301,current,M,66,LOW,32.2,8,233,0,12
6070,current,F,42,MEDIUM,13.2,5,486,1,16
6244,current,M,30,LOW,9,3,626,1,10
11873,current,F,28,HIGH,7.2,6,245,1,11
4347,current,M,30,MEDIUM,1,7,805,0,3
5818,current,M,39,HIGH,11.4,9,593,0,15
14083,current,F,29,LOW,8.1,4,801,1,11
12196,current,M,37,MEDIUM,1.7,1,914,1,20
949,current,M,34,LOW,2.8,2,708,1,8
7415,current,M,47,LOW,21.6,6,924,0,15
15780,current,M,33,HIGH,2.6,3,653,1,10
15384,current,F,62,MEDIUM,37.8,7,658,1,11
13889,saving,M,34,MEDIUM,9.8,5,748,1,16
6574,current,M,34,MEDIUM,5.6,6,595,1,10
10545,current,F,33,HIGH,1.3,10,315,1,6
10254,current,M,63,MEDIUM,21.5,10,805,0,6
1668,current,F,49,MEDIUM,8.7,2,620,1,2
15177,saving,M,47,LOW,5.4,5,683,0,15
12541,current,M,28,MEDIUM,2.4,6,506,1,6
3714,current,F,40,MEDIUM,20,10,466,1,17
18469,current,M,53,MEDIUM,13.2,2,658,1,7
19373,current,M,42,MEDIUM,13.2,3,245,1,16
8625,current,M,60,LOW,20,5,867,1,15
7663,current,M,28,LOW,4,4,508,0,8
16594,current,M,50,MEDIUM,30,10,958,0,12
10495,current,M,34,MEDIUM,9.8,5,762,1,18
438,current,F,35,LOW,13.5,10,505,1,5
6926,current,M,38,HIGH,1.8,7,805,0,11
12374,saving,M,31,MEDIUM,8.8,8,700,1,7
13390,current,F,47,MEDIUM,5.4,4,927,0,3
4012,saving,M,47,LOW,21.6,2,693,1,6
9516,current,M,33,MEDIUM,11.7,3,314,1,19
17751,current,M,222,MEDIUM,80.8,5,922,0,11
4501,current,F,66,MEDIUM,9.2,5,685,1,19
5024,current,M,39,HIGH,7.6,9,713,0,9
4828,current,M,47,MEDIUM,27,10,653,0,14
5303,current,M,39,MEDIUM,13.3,1,746,1,8
10672,saving,M,38,MEDIUM,7.2,8,270,0,2
14293,current,M,25,LOW,1.5,4,486,0,5
10085,current,M,47,MEDIUM,8.1,6,802,1,11
6249,current,M,33,MEDIUM,13,6,370,0,8
8957,saving,M,62,MEDIUM,42,10,503,0,11
8585,saving,F,55,LOW,31.5,4,658,1,20
18277,current,M,37,MEDIUM,15.3,10,516,1,11
7374,current,M,33,LOW,7.8,7,259,1,7
18030,saving,M,47,MEDIUM,8.1,3,324,0,9
10138,saving,M,32,MEDIUM,6,8,324,0,15
10326,saving,M,50,MEDIUM,15,9,454,1,8
13056,current,M,32,MEDIUM,12,9,928,1,14
18691,saving,M,32,LOW,12,3,606,0,10
4716,current,M,40,LOW,20,3,466,1,19
8951,saving,M,66,MEDIUM,36.8,9,574,1,16
9195,current,M,56,MEDIUM,28.8,4,448,1,15
19361,current,M,32,MEDIUM,6,4,766,1,16
2413,current,M,27,MEDIUM,4.9,10,534,1,20
13171,current,M,62,MEDIUM,21,3,511,0,15
3784,current,F,34,LOW,12.6,8,385,0,13
1672,current,M,47,MEDIUM,5.4,1,503,1,20
6320,current,M,46,LOW,5.2,1,535,1,7
674,current,M,33,MEDIUM,5.2,10,299,1,2
6465,current,M,32,MEDIUM,2.4,6,445,1,12
18387,current,M,53,MEDIUM,6.6,7,448,0,2
10911,current,M,34,LOW,4.2,1,710,0,11
11332,current,M,29,MEDIUM,6.3,4,314,1,18
13218,current,M,33,MEDIUM,5.2,9,799,1,17
3893,current,M,30,HIGH,10,10,865,1,9
16778,current,M,28,MEDIUM,1.6,9,566,1,20
19035,current,M,46,MEDIUM,15.6,10,653,1,15
5895,current,M,55,HIGH,28,5,683,1,15
16547,current,M,28,LOW,1.6,4,945,1,7
18266,current,M,66,LOW,46,3,394,1,13
6260,current,M,34,MEDIUM,8.4,4,737,0,15
1729,current,M,63,MEDIUM,38.7,9,771,0,20
8911,current,M,120,LOW,80,6,503,1,10
12729,current,M,67,MEDIUM,14.1,2,558,0,17
13821,current,M,46,MEDIUM,20.8,8,268,1,13
8263,current,M,118,LOW,58.8,10,713,1,14
3405,current,M,58,LOW,26.6,6,818,0,8
457,current,M,33,MEDIUM,6.5,8,631,1,18
3524,current,M,32,LOW,1.2,2,863,1,17
2321,current,M,27,MEDIUM,2.8,10,325,1,6
2350,current,M,37,MEDIUM,8.5,4,523,1,9
2474,current,M,28,MEDIUM,0.8,9,574,0,18
1080,current,M,62,HIGH,12.6,8,537,1,8
17823,current,M,36,LOW,16,5,801,1,9
6111,current,M,66,MEDIUM,32.2,8,958,0,18
12666,current,M,34,MEDIUM,8.4,1,447,0,8
2177,current,M,44,MEDIUM,19.2,2,424,1,5
7573,current,M,35,MEDIUM,10.5,4,796,0,20
11644,saving,M,46,MEDIUM,23.4,4,700,1,17
13409,current,M,38,MEDIUM,7.2,4,505,1,11
16792,current,M,36,LOW,1.6,2,595,0,19
6659,current,M,34,LOW,7,1,867,1,12
34,current,M,34,MEDIUM,5.6,6,330,0,12
10511,current,M,60,LOW,20,2,558,0,3
16865,current,M,30,LOW,6,10,647,1,7
15039,current,M,30,HIGH,9,5,394,0,10
8369,current,M,53,MEDIUM,13.2,3,538,1,15
7,saving,M,33,MEDIUM,6.5,1,805,1,19
7368,current,M,33,MEDIUM,13,6,743,1,20
9188,current,M,42,MEDIUM,13.2,1,464,1,15
6233,saving,M,28,LOW,5.6,7,394,1,6
3202,current,M,67,LOW,18.8,4,708,1,19
15580,current,M,30,LOW,9,9,519,1,18
1921,current,M,60,HIGH,28,2,485,1,3
5449,current,M,40,MEDIUM,20,1,394,1,15
9257,current,M,47,MEDIUM,5.4,7,683,1,19
12346,current,M,33,MEDIUM,11.7,8,812,1,17
16781,saving,M,42,MEDIUM,13.2,9,506,0,2
1498,current,M,62,MEDIUM,42,10,274,0,11
11000,current,M,32,MEDIUM,12,4,583,1,12
15792,current,M,49,MEDIUM,8.7,9,485,0,8
14909,current,M,29,MEDIUM,0.9,6,355,0,16
7078,current,M,61,HIGH,32.8,10,247,1,9
5553,saving,M,66,LOW,9.2,9,723,0,15
8328,current,M,55,HIGH,35,2,424,1,17
17574,current,M,30,HIGH,3,4,626,0,7
14101,current,M,42,MEDIUM,13.2,6,755,0,6
14455,current,M,34,LOW,12.6,3,268,1,6
12564,current,F,40,MEDIUM,14,8,867,1,3
13473,saving,M,53,MEDIUM,13.2,9,658,1,13
1836,current,M,33,MEDIUM,6.5,9,249,1,11
19857,saving,F,42,MEDIUM,6.6,2,683,1,5
13288,saving,M,62,MEDIUM,37.8,10,805,1,5
3090,current,F,47,MEDIUM,5.4,1,771,0,8
392,current,M,64,MEDIUM,44,5,606,1,16
19852,current,M,38,MEDIUM,10.8,8,464,1,18
13294,current,M,53,MEDIUM,26.4,3,957,1,16
3883,current,M,64,MEDIUM,35.2,8,647,1,11
4452,current,M,58,MEDIUM,34.2,1,683,1,7
13712,current,M,32,LOW,10.8,2,247,0,6
9183,current,M,46,MEDIUM,26,6,247,1,6
7805,current,M,34,MEDIUM,2.8,9,882,0,7
7111,saving,M,33,HIGH,3.9,1,454,0,5
1203,saving,M,66,MEDIUM,36.8,9,710,0,3
276,saving,M,40,LOW,20,2,123,1,2
11641,current,M,33,MEDIUM,10.4,10,374,1,5
17479,saving,M,46,LOW,5.2,8,233,0,14
2785,current,F,35,LOW,15,4,448,1,16
6454,saving,M,60,LOW,12,3,805,1,18
3525,current,M,34,MEDIUM,9.8,10,653,0,9
5294,current,M,53,LOW,3.3,5,710,1,2
3991,current,M,40,MEDIUM,8,4,254,1,11
7445,saving,F,25,MEDIUM,4.5,1,523,1,8
9782,current,M,60,MEDIUM,24,9,723,0,18
14639,current,F,33,MEDIUM,3.9,3,805,1,2
14648,saving,M,33,MEDIUM,7.8,6,643,1,9
11198,current,M,44,MEDIUM,14.4,4,867,1,11
8305,current,M,31,MEDIUM,7.7,7,922,1,20
7553,current,M,30,MEDIUM,3,4,887,1,12
4063,current,M,42,LOW,11,8,488,0,6
2735,current,M,55,HIGH,31.5,4,454,1,10
15141,current,M,47,MEDIUM,10.8,3,750,1,3
10218,current,M,220,LOW,180,1,968,0,8
3138,saving,M,42,MEDIUM,6.6,5,606,0,9
10091,current,M,42,MEDIUM,15.4,6,233,1,15
17980,current,M,37,MEDIUM,13.6,2,626,1,17
2014,current,M,60,HIGH,24,3,535,1,20
13300,current,M,64,MEDIUM,22,5,330,1,7
18816,current,M,27,LOW,4.9,2,860,0,3
18755,current,M,28,MEDIUM,8,7,523,1,17
4546,current,M,40,LOW,12,1,355,0,11
12188,current,M,62,LOW,16.8,7,582,1,17
8655,current,M,34,MEDIUM,4.2,8,355,1,13
18063,current,M,44,MEDIUM,19.2,5,887,1,19
12102,current,M,27,LOW,4.2,9,536,0,15
4748,current,M,35,LOW,4.5,10,771,1,17
11671,current,M,33,MEDIUM,11.7,5,355,1,2
15474,current,M,60,MEDIUM,12,9,123,1,19
5525,saving,M,32,MEDIUM,1.2,7,805,1,17
12320,saving,M,33,LOW,13,9,503,0,8
3982,current,M,44,MEDIUM,12,6,626,1,2
7547,current,F,62,MEDIUM,12.6,4,866,0,2
17906,current,M,54,MEDIUM,30.6,4,963,1,13
3156,current,F,28,MEDIUM,7.2,1,268,1,18
17442,current,F,221,LOW,100.5,4,658,1,12
14505,current,M,32,MEDIUM,3.6,7,267,1,10
19790,current,M,27,MEDIUM,4.9,6,796,1,6
336,current,M,37,MEDIUM,11.9,9,887,1,16
2289,saving,F,66,LOW,4.6,4,867,1,6
826,current,M,29,HIGH,1.8,6,955,0,11
7857,saving,F,64,LOW,44,2,445,0,9
559,saving,M,36,MEDIUM,3.2,3,858,0,14
11424,current,M,28,MEDIUM,4,4,864,1,15
14655,current,M,64,MEDIUM,13.2,3,588,1,2
18802,current,M,69,LOW,19.6,1,583,1,2
5075,current,M,33,MEDIUM,2.6,7,269,1,18
17816,current,M,27,MEDIUM,0.7,4,385,1,3
4733,current,M,35,LOW,10.5,8,395,0,13
4194,current,M,38,LOW,14.4,3,966,1,6
16275,current,M,47,LOW,27,8,233,0,5
5861,current,M,47,MEDIUM,8.1,7,123,0,4
846,current,F,53,HIGH,3.3,8,464,1,20
812,current,M,60,MEDIUM,40,5,366,0,11
12956,current,M,32,MEDIUM,12,3,539,1,2
2346,current,M,40,MEDIUM,18,10,324,1,8
16917,current,M,29,LOW,9,1,750,1,16
1826,saving,M,33,LOW,11.7,1,799,1,10
4852,current,M,33,MEDIUM,6.5,10,259,1,11
14997,current,M,42,HIGH,13.2,2,748,1,13
16149,current,F,120,HIGH,100,5,620,1,16
14492,current,M,31,MEDIUM,5.5,7,535,1,19
9085,current,M,58,MEDIUM,34.2,10,963,1,17
14288,saving,M,32,MEDIUM,12,2,928,0,7
15452,current,M,27,HIGH,5.6,10,858,1,17
1442,current,M,34,LOW,14,10,911,0,19
4918,current,F,35,LOW,1.5,10,743,1,16
5408,current,M,47,MEDIUM,5.4,8,858,1,16
10885,current,M,38,MEDIUM,5.4,1,653,0,3
12743,current,M,42,MEDIUM,15.4,1,394,1,15
4792,current,M,66,MEDIUM,18.4,6,683,1,16
6751,saving,M,30,MEDIUM,1,6,516,1,11
18619,current,M,33,MEDIUM,11.7,9,713,1,5
3744,current,M,44,LOW,24,10,750,1,15
13504,current,M,34,HIGH,5.6,1,802,1,9
10572,saving,F,42,MEDIUM,11,8,799,1,8
18874,current,M,27,LOW,4.9,8,658,0,17
5001,current,M,25,MEDIUM,1,2,488,1,16
10367,saving,M,66,MEDIUM,23,9,801,1,10
3373,current,M,58,LOW,22.8,9,505,1,7
1037,current,F,33,HIGH,3.9,7,755,1,12
3371,saving,F,32,MEDIUM,12,4,750,1,14
7477,current,M,47,MEDIUM,16.2,2,583,1,18
14852,current,M,32,LOW,8.4,2,511,0,20
1914,current,M,37,MEDIUM,1.7,1,914,1,20
19047,saving,M,55,MEDIUM,21,3,374,0,13
7214,current,M,30,LOW,4,7,796,1,2
19845,current,M,37,HIGH,11.9,1,249,1,19
8614,current,M,47,MEDIUM,13.5,3,755,0,10
11722,current,F,44,MEDIUM,4.8,4,485,0,15
19434,current,M,64,MEDIUM,35.2,5,245,0,15
13459,current,M,33,MEDIUM,9.1,5,653,1,11
8243,current,M,37,MEDIUM,13.6,3,700,1,6
13345,current,M,47,LOW,10.8,7,508,1,11
6328,current,M,46,LOW,13,9,503,0,15
718,current,M,61,MEDIUM,32.8,1,516,1,18
11282,current,M,33,MEDIUM,1.3,9,887,1,7
8413,current,M,30,MEDIUM,2,9,536,0,5
1801,current,M,53,LOW,3.3,5,886,1,16
1830,current,M,42,MEDIUM,19.8,7,743,1,10
2601,current,M,33,MEDIUM,10.4,9,448,1,15
15294,current,M,61,HIGH,8.2,8,801,1,16
9140,saving,M,32,LOW,2.4,9,537,0,6
18187,current,M,27,MEDIUM,2.8,8,372,1,3
4037,current,M,64,MEDIUM,8.8,8,708,1,8
16568,saving,M,46,MEDIUM,15.6,2,488,0,12
521,current,M,42,MEDIUM,2.2,1,743,1,4
7384,current,F,37,MEDIUM,3.4,2,259,0,13
9603,current,M,66,LOW,41.4,7,887,1,18
14857,current,F,38,HIGH,14.4,7,370,1,20
6770,current,M,66,MEDIUM,9.2,7,268,0,4
1340,current,M,33,MEDIUM,9.1,3,683,1,13
5901,current,F,62,LOW,21,8,466,1,18
10488,saving,M,30,LOW,10,2,268,1,3
8852,saving,M,46,LOW,18.2,4,958,0,14
18322,current,M,37,MEDIUM,15.3,4,908,1,2
11529,current,M,44,MEDIUM,2.4,5,626,1,17
4798,current,M,55,MEDIUM,28,9,249,1,12
15589,current,M,37,HIGH,6.8,4,505,1,13
7494,current,M,33,MEDIUM,2.6,7,620,1,11
1973,current,M,31,MEDIUM,2.2,8,683,1,19
8820,current,M,46,LOW,7.8,4,656,0,6
2399,current,M,38,MEDIUM,5.4,6,511,1,11
15689,current,M,30,MEDIUM,5,2,446,0,8
17524,current,M,66,LOW,36.8,5,244,0,7
14873,saving,M,53,LOW,23.1,10,354,1,9
1586,current,M,60,MEDIUM,28,10,516,1,2
2411,current,F,64,MEDIUM,17.6,1,766,1,20
1356,current,M,53,MEDIUM,13.2,10,595,1,3
