ID,cc_cons
4631,14814
8579,4163
717,10016
12471,2351
6935,3730
337,4045
841,18405
4853,407579
2743,29439
3472,8060
6987,14482
19749,131594
11784,31667
1066,12969
3751,12476
11691,17505
15698,7612
7421,1506
19002,17329
13935,16110
19703,18811
5948,2643
2531,14523
15737,2527
7382,4251
7370,13357
12739,4427
6931,169467
18789,12305
18115,6946
3005,6449
13604,26662
5263,338021
10089,8910
3209,18101
18976,390218
5325,511
4052,5976
12844,96241
9302,165381
11588,3776
18819,293638
17637,7056
10028,97034
8121,299641
8356,17021
16048,11898
18823,14059
4509,6090
15430,17323
17615,17338
13836,8083
18410,17789
3059,12832
9328,164026
15519,165188
9381,15196
6684,14083
11389,19080
18742,10074
19886,34222
16957,17308
13148,18741
6336,4189
16469,3812
16077,12818
10922,6010
17896,11879
11720,13227
366,14673
18456,82723
10743,7660
129,331206
16272,1360
13449,179960
2723,12978
14711,15591
19720,141497
11422,10112
12201,17602
1987,312814
7743,5538
18887,18484
1333,2700
7469,294337
3333,30427
18947,11079
6522,97676
1278,8909
6398,17683
8212,11935
7998,10461
10479,9567
13774,11687
11303,14800
7914,4640
19887,13780
19687,291335
15313,328508
14585,2247
7822,236058
11952,2481
4254,3176
5932,7107
13225,1513
5195,972
16508,17829
12206,16185
2477,13967
3620,11565
5279,294415
15293,10768
6269,5931
14386,13900
6975,9011
15056,4271
556,19388
11154,138768
19814,3304
10042,18753
2775,82386
7999,114114
3157,13545
11851,138319
15624,434
4645,312301
1124,7043
8302,19047
7889,8724
12661,316375
9202,138835
11157,3567
13083,8305
19943,4405
13407,2430
4456,2788
17597,16782
15286,20217
4674,15570
19867,6674
11292,332672
13482,327074
15400,12133
2047,22729
3255,2480
5180,5682
357,19667
19261,12829
2719,393984
12099,15837
4221,1277
3578,26298
3458,16605
1452,2832
4002,4475
12748,2059
10293,5667
14257,39942
11322,7106
6584,11196
18890,1508
18081,409
4088,340544
17434,8343
4246,1536
19510,565
13138,7509
6915,3667
9580,62
5810,10847
11452,137935
3761,15077
636,14241
4192,12434
8280,5436
13251,11619
2744,1345
12277,14818
3512,12728
6185,16903
14609,479
7517,148
8659,341086
11781,176
13442,95969
2061,836
8485,6386
12160,9938
10070,8350
19168,15966
4513,7125
16364,91166
6298,9882
4085,16371
11290,14141
5998,7359
4652,19720
2182,3284
8322,4940
5198,18600
615,6244
10661,6609
3227,10915
9724,94121
7881,111978
1542,92
12778,2360
11718,175857
14456,12651
2708,28990
18731,9885
9655,1478
9340,10209
7737,343018
19459,11991
16619,1676
16505,12052
13860,395579
11227,8903
7880,2007
19425,267
6490,2351
9640,17297
12256,8680
9258,15493
13757,27293
11530,20257
17544,17771
17469,19400
13951,19778
13723,19693
16950,15164
919,16094
18421,213009
6806,16417
9379,15779
2217,6580
12485,15408
19756,303646
12440,1602
5170,19124
1043,10810
14959,16669
8242,341983
8697,107972
10882,11663
1740,5557
13652,1672
908,17752
4383,9379
9096,13886
10843,18745
12451,19881
11365,2857
19335,211473
4203,16653
5282,18658
6268,13944
18938,20105
5088,18123
5855,217623
15672,406240
18793,12160
9112,19304
14116,19224
18658,632
9158,3432
17880,2151
2964,8670
41,10085
19802,652
19558,2078
11162,12695
13479,17051
16042,16510
19654,13769
8945,216162
3740,14844
13134,4040
10776,17585
575,5066
19081,2837
9008,16148
7330,10149
15681,18630
19094,4370
7629,16948
1661,13193
13019,18733
17005,10044
19615,335981
3220,18116
14880,105892
17852,2524
3479,223176
17635,9582
19878,1182
248,380
12006,19764
5670,17246
13466,3513
7641,12321
19341,7910
13669,101654
2149,9536
4802,13175
6936,42882
3432,130204
5078,18088
15845,20410
19153,339691
13502,11263
2392,2036
8860,16151
10302,7515
19417,8592
11935,11345
9332,6929
1381,100840
9966,18058
69,5932
18102,2626
19193,17152
14391,3824
3652,19071
10073,10867
5900,5261
16765,15766
15815,13290
11459,11006
3758,18912
557,1182
17236,5265
17007,18061
2506,9559
19034,16893
6715,13491
7010,15984
6349,15751
10221,297502
3591,5487
3356,16620
12263,12586
1305,18890
332,4234
1864,297313
15305,14523
19861,13708
8609,19705
3482,13846
7818,27030
19903,3266
2348,344322
6990,16282
780,8885
3794,5396
13963,59550
16478,1499
19119,1119
7051,120109
19893,16841
19515,13344
19363,12146
8552,17514
1200,12586
16632,19377
8145,17973
16911,9975
17066,207043
12772,16834
1451,16588
7125,309700
12447,114013
14843,5925
3063,394774
2103,97537
15220,165896
19402,15268
7129,15545
8205,18134
9311,14401
4270,339089
9447,12344
8011,100545
10204,11742
19188,15501
4587,327010
12600,662
1394,18233
13729,137312
14736,123816
19138,823
7040,6062
10622,14978
18182,7900
3069,14402
7598,69
2570,17586
4921,224537
5395,13988
1501,15657
4710,19672
18160,7409
7476,8897
4889,17590
11510,141173
17419,12686
17061,5278
14435,440
4610,24866
9792,286797
16075,346746
3286,18892
6896,1742
11498,119707
5554,15056
3514,18776
1315,19072
3463,388478
3487,290127
5583,296553
16051,141281
17478,19711
950,11656
3233,14235
1251,115
18660,319093
2062,303
4481,309643
19135,211982
6130,6264
9801,14770
8529,1637
11262,9683
1221,217096
2575,18805
1295,404504
4181,36877
3451,17107
15429,17850
13761,297414
6330,7982
4756,19766
15463,14399
12865,14859
15304,96
3445,180341
7177,4083
1350,18018
11875,8372
10536,6285
8643,12368
7318,959
14769,13260
3224,5439
3109,1672
7761,2652
13220,274
19983,12337
9468,14339
151,19748
1446,11363
18088,15002
2280,341821
2337,7147
9248,17487
2098,5163
16047,19928
17955,138461
6376,14349
1568,93901
6395,14701
13312,177549
12173,12362
6546,656
8300,18774
4581,15678
8615,933
3902,17536
15253,218087
14168,82414
18035,923
8949,11195
17542,40440
3741,319035
18002,18391
19908,8442
5188,12679
9874,6087
11790,19455
9304,11973
14760,495
13167,11707
13132,17830
18620,17783
14323,206338
12836,8256
16706,17268
3903,301699
2627,12596
19109,18853
18979,124690
7337,304773
12382,13119
6868,14638
8551,213194
9484,90288
12502,125569
8104,6675
3459,85312
16279,7742
14066,6702
11523,15788
6613,12730
17743,298770
7592,2737
12049,13902
7940,7973
12948,10731
5547,16006
9718,4689
13255,173789
12257,7337
7776,56828
17099,289482
1218,9631
8732,13251
11232,13201
18084,12809
3321,16167
9899,16690
18323,4772
16009,295284
15840,206304
12842,129844
10920,3630
8282,4160
12511,81992
8618,10046
17104,17093
3579,17304
12176,14054
11777,19397
8594,11543
2353,18310
7151,7768
19820,289597
11565,19413
11087,128151
8637,295508
17311,405933
17190,10610
2254,1200
19721,87373
344,8293
5942,11948
17074,293363
2519,4942
6159,8407
10747,11685
307,1730
501,7108
13177,4322
11780,11135
12126,18027
7060,10114
10102,4918
3712,222
14624,2372
16787,5404
6898,5644
1208,1057
10480,7093
5777,17711
19156,402524
2468,6107
19026,19887
9497,289740
5121,302162
11391,11583
3791,99241
19311,290897
9978,15749
15382,2010
6764,1175
5986,129318
19172,95575
18824,5879
12692,20201
3237,6104
19382,296156
2721,174767
15920,16421
15195,319035
1352,14638
5013,298610
11195,169897
11071,89573
16963,88183
12423,236835
1150,166709
7450,1547
13291,324774
8390,567
1140,11963
11291,16643
10228,8275
300,18274
11830,4945
1880,17728
10087,16407
11850,322378
2945,8762
15831,10509
815,4773
7969,16400
3645,15011
4781,1340
10074,13663
2444,3915
18624,12170
8033,9416
18796,13911
11046,15569
11913,1008
11293,4829
563,394191
2568,231670
13892,7194
19074,7193
18647,6264
4928,19754
9263,6087
10647,17028
16586,13664
3548,6003
17504,8780
16337,15982
9740,3123
971,11565
18188,15593
19027,39098
14827,12836
17468,1484
11654,1864
15100,15884
7783,98778
5497,120261
13534,13223
10830,7809
6627,7888
12122,9243
2384,175680
2940,3845
18413,16635
18056,331768
15727,8922
100,12875
14387,345182
7695,8670
7155,6682
9568,170095
13364,6334
3234,4373
10978,391347
1949,3858
5892,19277
19825,869
11153,205576
19433,8600
8454,17260
15574,14134
11321,16607
6758,12757
7133,5623
723,163531
12494,13211
1364,304678
7104,7740
19605,12314
5972,1755
1243,86344
15526,126980
11207,16859
19672,9417
8329,19763
16861,19903
19520,5473
6003,9078
16196,119777
5800,24872
16210,8631
17908,17290
3936,12265
489,15002
8349,3486
2617,100881
10537,12622
13814,16141
5394,13269
8928,14912
9226,20047
14436,11036
12078,220624
884,1275
6131,10306
11549,11470
2331,181457
4164,2665
871,13721
10866,3583
9729,82429
3053,91662
17351,12265
13087,5386
13762,322
3268,11502
12730,12414
5380,686
11509,3648
3369,10608
407,99295
16355,8947
4378,18127
8828,18005
974,304930
18057,339590
8867,12663
16892,9834
18444,18884
12969,297528
934,742
7692,21989
13252,395422
6029,8461
12828,1329
17538,320545
6487,1468
19738,8242
11608,14481
17202,394178
10796,10976
13022,26488
3172,338071
18571,90
3420,5316
9397,102359
4993,6001
7699,34393
11513,287115
1554,4787
16797,6798
6051,170308
8456,19025
10976,5033
1518,11562
1956,15888
9460,18204
790,4736
1068,5163
12674,772
15977,8148
745,4119
2726,13783
4939,18240
7115,14990
17844,343071
9880,8369
15493,975
14669,12881
15953,11549
17993,7958
2534,20191
10673,16014
6458,10374
17590,7917
3513,16627
18379,950
15911,15874
9485,294039
3979,339435
8916,18981
2938,302
5568,1381
16230,6931
5135,18860
5763,10675
7364,10125
14437,10925
2200,19988
14374,2084
19387,205345
402,388203
592,177883
4389,3604
3875,10623
2482,14358
16958,18061
8131,293425
17366,12712
1435,9658
10760,3403
10130,14970
5648,117392
4630,1635
15059,27029
1128,16617
19726,17067
15541,9493
4970,307677
1628,294028
5989,15926
4160,328230
821,6699
12604,16156
18196,3782
2304,142491
13758,371
9869,168217
15066,15155
13366,4887
16687,8837
4886,7498
13851,137903
17226,13437
818,3502
11127,18900
10790,17431
8767,12407
5208,8730
5405,28811
11625,14990
10763,6678
9267,15223
9076,8983
9716,365
17570,18211
696,4782
651,1071
811,16995
19669,6998
4862,39262
5679,16239
10342,14284
17412,286629
405,5199
1654,9056
10726,5063
3888,3058
7755,10075
1772,14173
3091,11396
8750,17465
263,31422
2056,138630
6944,17724
4809,13771
12127,39212
18829,18488
15013,93645
11723,16889
12614,130739
12731,225988
11184,134165
7807,15710
15709,15577
15767,14305
1978,19732
1360,6997
9668,204960
5541,17312
1694,10005
11124,135983
1220,18573
5980,8475
6132,96353
6335,1945
18090,9556
18503,223551
18233,13840
13909,83641
11808,181742
15466,19806
10977,139885
3180,10617
19572,4538
8878,14590
5713,322001
15829,176281
9619,13506
10390,140148
5496,10152
9885,18639
5130,16934
19481,17
2578,2605
7638,2145
9401,19208
4484,857
5555,16604
9436,6035
12515,11660
358,38800
5055,11967
5574,2597
2488,14869
16767,4416
7191,9237
3430,20268
6641,338855
6908,13129
6745,8740
10241,21593
3101,13550
15283,20150
4987,12371
15275,20093
15902,393216
2283,212312
6156,3459
12022,11536
1307,298385
13547,307201
5526,332125
1608,5793
2821,1650
14233,18880
5910,271
4940,17518
4242,5310
8178,2238
15976,6713
13144,6496
9850,304638
9613,8470
14421,94284
17657,2909
5388,20198
8641,84275
13474,11734
4388,14569
10745,11459
12893,3631
3298,343297
10779,9371
12980,36965
2915,13136
16131,4093
362,5248
13429,1701
17831,10633
4812,206919
8422,16138
10651,11281
16570,11414
12733,2890
3011,316510
2764,8998
18357,13511
17253,5177
17894,11479
8941,18458
9672,16214
3312,16583
12810,1716
3856,9382
2637,14397
1187,15456
18517,331884
19739,9102
3355,12073
10379,123359
14034,37451
3603,16785
7732,19541
10505,92
14627,688
4006,5542
14449,12634
13979,20199
3565,894
6369,22960
1679,9478
10811,1161
9572,9569
12358,6695
1161,7198
13282,22046
14316,7953
18350,100734
18292,12910
12620,6189
12491,139538
19912,856
1491,15907
18165,18294
6559,7037
6232,11833
18877,8535
16867,14616
7426,4698
13126,5513
13063,5723
11477,8608
18032,19338
15794,5276
5366,392
18108,18617
6438,7739
19833,10315
2910,18181
17203,8889
3795,19307
11095,17891
2432,4905
2829,10801
1669,8952
3679,170849
17241,12462
19858,7508
3057,16545
1345,4239
10780,97762
1900,29634
476,18159
12378,12689
315,11950
14499,171356
16484,6628
18312,290082
6835,7534
4807,19430
13108,10120
19413,1172
13352,141176
8221,87026
11347,8159
10149,9391
6340,30663
17891,6980
18055,170273
18392,117180
8640,16844
7985,13597
10133,11513
6436,28431
3055,18120
11141,17528
9193,400
12318,287119
15269,4762
10171,7939
17059,16337
10134,5363
10030,18080
11779,14651
7733,499
3872,6916
3266,19199
3320,14165
6399,7287
19767,232769
12714,27574
17473,3423
8639,5200
11847,17539
15716,126240
197,8545
10350,14445
19269,299005
10459,12313
7253,13129
7525,18889
290,18565
7086,11179
2178,18126
1733,13575
1617,13754
5425,10124
510,19170
6838,237255
16237,19402
18492,2474
17519,169002
13856,305194
7275,6135
7954,14024
16885,2132
4092,31577
6143,1096
18420,1277
16930,206461
19779,2669
17952,14789
631,16104
524,9672
2674,429
12237,16244
7049,16763
15745,8788
13246,210043
7120,18087
18219,1235
17638,14071
9199,116866
19279,127
14043,9639
5274,37296
3401,16833
3798,9741
19461,2356
7174,925
2881,16340
16763,337562
3690,2428
4738,16182
11089,3729
6885,343284
16967,4170
16504,6326
3433,11143
9703,5166
14310,25314
8429,5466
2460,5412
12322,20223
9405,294736
1117,205269
12982,17262
18147,2288
4684,7392
6092,15668
15662,12234
14519,3230
16663,4963
8763,4001
12562,34955
4448,3852
11517,3743
9115,126084
18557,2680
700,13037
4972,16343
1758,171985
18024,306669
4583,10990
18991,4002
5091,12105
15732,10570
6797,401693
14979,123800
18866,397935
14544,300972
7770,17504
15844,288101
5538,5573
2347,1945
9969,96745
19224,15427
4488,20210
8210,17907
13805,11955
17403,5098
14118,444
5835,213996
12919,38049
10330,8223
16333,19967
6969,15794
17409,5204
8806,9761
11570,19901
4357,168742
40,102181
11136,13031
5990,8179
8895,20173
93,13490
9290,333376
2890,4632
5270,10319
15955,224588
16474,346737
9266,137403
13356,10082
9368,306860
4736,16746
15103,11427
16402,8315
9457,219151
3035,7289
8452,4770
18654,16157
753,909
6305,9323
754,19087
16555,6053
15161,105679
18198,19600
11247,17276
18458,7645
8674,11459
11029,8781
8092,330546
7172,210950
11456,10462
5318,5928
19897,1182
5107,18151
14834,12690
8518,5165
9149,14990
12175,19985
11594,9042
7856,14220
5216,172597
12187,15023
6427,214676
2546,13144
1862,312619
4699,85321
4849,7810
7098,286413
13426,46921
562,290209
15344,15739
7473,311367
2069,6401
16476,19671
14321,2507
14105,52
3493,15474
13100,15747
8090,6834
14383,4552
9260,10478
9319,4704
8042,7734
8571,10321
13687,222258
2150,7053
19124,6735
18975,4446
1056,9157
7549,16353
8387,10449
14067,91468
17277,9551
18807,88805
2571,104390
4226,301283
11997,8645
18547,11261
3159,6048
17325,5196
12464,18483
17163,2225
11707,12033
17507,975
16900,2764
18112,11030
2553,11624
19910,23854
6626,339978
13607,8889
12465,51250
4720,12305
16255,176146
1953,16503
15480,9777
1851,5037
9993,2648
16807,7521
787,12354
10552,11752
3439,16182
11216,7997
9549,14664
3492,390634
13140,334001
4878,7500
1521,10261
14614,302348
8202,18908
8176,14833
18936,4210
6435,17604
13811,16086
6455,2417
19982,319816
17616,7424
17114,141731
2262,9842
1683,435
15986,16335
924,12216
9021,8426
11145,17154
230,13265
16651,938
16818,2832
11944,4669
4821,12159
3733,2654
11199,30060
19829,106834
4639,4319
14935,136988
4191,16304
1578,13485
19352,8702
13090,11847
5097,16500
7912,386
14217,6801
9578,3611
14276,18777
